run_id,presentation_seed,position,activity_id,activity
run_279,2305,12,a_PB62,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,13,a_VG05,Students examine recommendations to broadcast two-way delivery services for clothes mending groups and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,14,a_CR14,Students examine recommendations to create resident workshop spaces using scrap steel donations and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,15,a_UL96,Students examine recommendations to replace household clothes dryers with suitable clotheslines and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,16,a_HC33,Students examine recommendations to install heavy indoor blinds on windows for added insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,17,a_JA44,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,18,a_MM25,Students examine recommendations to champion locally recycled timber for new infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,19,a_ZG86,Students examine recommendations to connect local businesses to sustain refrigerant safety projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,20,a_VZ44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,21,a_XT63,Students examine recommendations to mandate real estate disclosure of heating system efficiencies and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,22,a_HS91,Students examine recommendations to price match plant-based proteins as a universal standard and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,23,a_JP43,Students examine recommendations to deploy non-hierarchical appearance grading for wood products and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,24,a_IG12,Students examine recommendations to engage local residents in building adaptable district heating and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,25,a_EF74,Students examine recommendations to track heating costs using affordable home energy monitors and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,26,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,27,a_ZT78,Students examine recommendations to design label standards for displaying refrigerant compositions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,28,a_HL93,Students examine recommendations to get a second household bin intended for sorting plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,29,a_AH38,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,30,a_UM19,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,31,a_IC79,Students examine recommendations to add estimated running cost labels to appliance energy ratings and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_279,2305,32,a_HP82,Students examine recommendations to make plant-based products in coop markets more accessible and determine how the strategy could limit anthropogenic impact on Earth's systems.
